0.9586029052734375	0.931793212890625	0.9117889404296875	0.895111083984375	0.88580322265625	0.8791961669921875	0.8714599609375	0.861114501953125	0.85137939453125	0.842498779296875	0.83209228515625	0.8258514404296875	0.8177642822265625	0.807708740234375	0.7990570068359375	0.7885894775390625	0.7818603515625	0.774200439453125	0.76776123046875	0.7587890625	0.7541351318359375	0.7488555908203125	0.7422943115234375	0.733795166015625	0.7271881103515625	0.7158355712890625	0.7088775634765625	0.70166015625	0.698944091796875	0.690185546875	0.681549072265625	0.67352294921875	0.6697235107421875	0.663726806640625	0.6564178466796875	0.6492919921875	0.64251708984375	0.6362762451171875	0.630523681640625	0.6274261474609375	0.62139892578125	0.61553955078125	0.6107635498046875	0.60540771484375	0.6002349853515625	0.5934295654296875	0.586700439453125	0.583251953125	0.575897216796875	0.5687103271484375	0.5670166015625	0.5616455078125	0.5548248291015625	0.5531005859375	0.548553466796875	0.5440673828125	0.540069580078125	0.5344085693359375	0.527496337890625	0.5236053466796875	0.5210418701171875	0.514404296875	0.50897216796875	0.5033721923828125	0.497894287109375	0.4951629638671875	0.4937744140625	0.4885711669921875	0.483673095703125	0.4813385009765625	0.4763336181640625	0.4722747802734375	0.4661102294921875	0.4612274169921875	0.457000732421875	0.4537506103515625	0.447021484375	0.44317626953125	0.437774658203125	0.4327392578125	0.428375244140625	0.4228057861328125	0.4174957275390625	0.4145355224609375	0.4093780517578125	0.4050140380859375	0.40264892578125	0.3978118896484375	0.392669677734375	0.38623046875	0.3800811767578125	0.3756561279296875	0.37152099609375	0.367919921875	0.364837646484375	0.3612518310546875	0.358428955078125	0.353607177734375	0.346282958984375	0.3410186767578125	0.3387908935546875	0.332305908203125	0.329071044921875	0.3254241943359375	0.3213348388671875	0.318267822265625	0.3131103515625	0.3079376220703125	0.3028564453125	0.30029296875	0.29766845703125	0.2924346923828125	0.2901611328125	0.2859649658203125	0.2816009521484375	0.279510498046875	0.2773590087890625	0.274627685546875	0.2733917236328125	0.2671966552734375	0.2655181884765625	0.2651214599609375	0.262939453125	0.261505126953125	0.2609710693359375	0.257568359375	0.255157470703125	0.2520294189453125	0.2487030029296875	0.2444305419921875	0.24041748046875	0.23931884765625	0.2390289306640625	0.238250732421875	0.235504150390625	0.2325592041015625	0.2297515869140625	0.22607421875	0.22454833984375	0.2222137451171875	0.2218017578125	0.219085693359375	0.214324951171875	0.2149658203125	0.215087890625	0.2117919921875	0.2064971923828125	0.2026214599609375	0.2017364501953125	0.2006072998046875	0.1983489990234375	0.19720458984375	0.1960296630859375	0.1955108642578125	0.191650390625	0.19219970703125	0.19305419921875	0.194091796875	0.1943206787109375	0.193939208984375	0.18853759765625	0.1885528564453125	0.1882781982421875	0.1850128173828125	0.1835479736328125	0.179168701171875	0.1790771484375	0.1757354736328125	0.17620849609375	0.1759033203125	0.1730499267578125	0.17047119140625	0.167633056640625	0.162261962890625	0.1573486328125	0.15740966796875	0.155975341796875	0.152923583984375	0.1534576416015625	0.1525726318359375	0.154327392578125	0.15362548828125	0.15045166015625	0.1446990966796875	0.14154052734375	0.140289306640625	0.139739990234375	0.14044189453125	0.1374664306640625	0.136627197265625	0.13507080078125	0.1367950439453125	0.1360931396484375	0.132659912109375	0.1307525634765625	0.128448486328125	0.1257781982421875	0.1261749267578125	0.1249237060546875	0.126861572265625	0.125823974609375	0.1247100830078125	0.12353515625	0.120208740234375	0.1190338134765625	0.1178436279296875	0.1186676025390625	0.118408203125	0.1139678955078125	0.1111602783203125	0.1113433837890625	0.1106719970703125	0.1110076904296875	0.110626220703125	0.11138916015625	0.11016845703125	0.106201171875	0.105194091796875	0.1043853759765625	0.1042938232421875	0.100799560546875	0.0994720458984375	0.09783935546875	0.097869873046875	0.0974578857421875	0.0973358154296875	0.0971221923828125	0.0972442626953125	0.0937652587890625	0.0915374755859375	0.0931549072265625	0.0928192138671875	0.0922698974609375	0.0913543701171875	0.0920257568359375	0.0917205810546875	0.0880126953125	0.0864105224609375	0.0847625732421875	0.081390380859375	0.08050537109375	0.079254150390625	0.07904052734375	0.0775604248046875	0.0770263671875	0.0752410888671875	0.0765533447265625	0.0783233642578125	0.076568603515625	0.0777587890625	0.0765228271484375	0.0744476318359375	0.0745697021484375	0.0715789794921875	0.069671630859375	0.0699462890625	0.0651092529296875	0.06439208984375	0.064697265625	0.062957763671875	0.061309814453125	0.0616607666015625	0.057952880859375	0.056396484375	0.0592193603515625	0.0569305419921875	0.0582733154296875	0.055877685546875	0.056732177734375	0.0590057373046875	0.059326171875	0.056915283203125	0.0540313720703125	0.0558013916015625	0.05560302734375	0.05633544921875	0.057952880859375	0.05877685546875	0.06011962890625	0.057373046875	0.0582275390625	0.059173583984375	0.0587005615234375	0.0564422607421875	0.057098388671875	0.058563232421875	0.060455322265625	0.05535888671875	0.0536346435546875	0.0541229248046875	0.0528717041015625	0.051666259765625	0.0486907958984375	0.0474090576171875	0.0465240478515625	0.04681396484375	0.0455780029296875	0.0482330322265625	0.0464630126953125	0.04058837890625	0.0374908447265625	0.0398712158203125	0.0401153564453125	0.0379180908203125	0.0360260009765625	0.03515625	0.0336151123046875	0.0331878662109375	0.0331878662109375	0.03228759765625	0.0321807861328125	0.03076171875	0.03216552734375	0.0350799560546875	0.035858154296875	0.03228759765625	0.0321807861328125	0.032440185546875	0.0311126708984375	0.0316009521484375	0.0287322998046875	0.02618408203125	0.02520751953125	0.02410888671875	0.0243072509765625	0.0255584716796875	0.023468017578125	0.0231781005859375	0.0245361328125	0.025054931640625	0.0239715576171875	0.021270751953125	0.02398681640625	0.0263519287109375	0.0272369384765625	0.028106689453125	0.031036376953125	0.0330352783203125	0.031158447265625	0.0318756103515625	0.030914306640625	0.030120849609375	0.0289306640625	0.027984619140625	0.027099609375	0.0286712646484375	0.027618408203125	0.02874755859375	0.026214599609375	0.0278472900390625	0.0264739990234375	0.02642822265625	0.0243072509765625	0.02313232421875	0.0222930908203125	0.0211334228515625	0.02117919921875	0.0197906494140625	0.0198211669921875	0.0171661376953125	0.01519775390625	0.0155792236328125	0.01385498046875	0.01483154296875	0.01678466796875	0.0189056396484375	0.0172271728515625	0.0157012939453125	0.0131988525390625	0.0139312744140625	0.0150909423828125	0.0155181884765625	0.014129638671875	0.01556396484375	0.0161895751953125	0.0164947509765625	0.0158538818359375	0.0156402587890625	0.015716552734375	0.019256591796875	0.021331787109375	0.02142333984375	0.0219573974609375	0.02093505859375	0.0171051025390625	0.017303466796875	0.0159912109375	0.017333984375	0.0173492431640625	0.018768310546875	0.019775390625	0.019805908203125	0.016998291015625	0.0181884765625	0.017242431640625	0.015472412109375	0.0162200927734375	0.01641845703125	0.016448974609375	0.0168914794921875	0.0159454345703125	0.0166015625	0.016143798828125	0.015655517578125	0.0146942138671875	0.0145416259765625	0.0156707763671875	0.0190277099609375	0.0174713134765625	0.0156097412109375	0.016510009765625	0.0156402587890625	0.0139617919921875	0.012664794921875	0.01202392578125	0.0148468017578125	0.011962890625	0.0137939453125	0.0130157470703125	0.013885498046875	0.0100555419921875	0.0095062255859375	0.01092529296875	0.0114288330078125	0.01263427734375	0.012054443359375	0.010833740234375	0.0106048583984375	0.0093841552734375	0.010040283203125	0.0092620849609375	0.00689697265625	0.0062713623046875	0.0059051513671875	0.0080108642578125	0.0062255859375	0.0055999755859375	0.006134033203125	0.0061187744140625	0.0082244873046875	0.0082855224609375	0.0079345703125	0.00799560546875	0.0074310302734375	0.008636474609375	0.00836181640625	0.004852294921875	0.003448486328125	0.004364013671875	0.006195068359375	0.0082244873046875	0.00640869140625	0.0066680908203125	0.0058135986328125	0.008331298828125	0.00787353515625	0.0117950439453125	0.012603759765625	0.012359619140625	0.0147247314453125	0.013641357421875	0.0147247314453125	0.014984130859375	0.01361083984375	0.015228271484375	0.016937255859375	0.016143798828125	0.0187835693359375	0.01898193359375	0.0173492431640625	0.0172882080078125	0.0191192626953125	0.0188140869140625	0.0208587646484375	0.020721435546875	0.0184783935546875	0.0190277099609375	0.015380859375	0.0135650634765625	0.0139007568359375	0.0132293701171875	0.0132904052734375	0.0124053955078125	0.0103759765625	0.01531982421875	0.0159454345703125	0.0190277099609375	0.018280029296875	0.0153656005859375	0.01397705078125	0.014495849609375	0.01220703125	0.0126800537109375	0.0098419189453125	0.0102691650390625	0.0111846923828125	0.0098876953125	0.0124969482421875	0.01361083984375	0.0134735107421875	0.011566162109375	0.0112762451171875	0.0116424560546875	0.0114593505859375	0.01275634765625	0.0149688720703125	0.0170440673828125	0.015777587890625	0.017791748046875	0.0183258056640625	0.0168609619140625	0.0161590576171875	0.0142822265625	0.0162506103515625	0.0175933837890625	0.0161590576171875	0.0165557861328125	0.01409912109375	0.0157012939453125	0.013458251953125	0.012359619140625	0.012786865234375	0.014495849609375	0.0150299072265625	0.0165557861328125	0.01806640625	0.0172576904296875	0.0161285400390625	0.0183563232421875	0.0196533203125	0.0166473388671875	0.019073486328125	0.017578125	0.0177459716796875	0.01708984375	0.018890380859375	0.0202484130859375	0.0185699462890625	0.0184478759765625	0.0224609375	0.0210113525390625	0.0218353271484375	0.02056884765625	0.0196075439453125	0.0182952880859375	0.02044677734375	0.017822265625	0.017547607421875	0.0177459716796875	0.02008056640625	0.018157958984375	0.0194244384765625	0.0176544189453125	0.018310546875	0.021728515625	0.020172119140625	0.0202484130859375	0.0203704833984375	0.0198822021484375	0.0193634033203125	0.01885986328125	0.0180511474609375	0.016326904296875	0.013885498046875	0.0128936767578125	0.014923095703125	0.0150909423828125	0.014068603515625	0.0161285400390625	0.0152435302734375	0.015716552734375	0.014801025390625	0.0143585205078125	0.0159912109375	0.017852783203125	0.0164337158203125	0.018524169921875	0.017059326171875	0.0159912109375	0.016387939453125	0.0143890380859375	0.0129547119140625	0.0142364501953125	0.0125274658203125	0.0110626220703125	0.0086669921875	0.0118408203125	0.0098724365234375	0.008758544921875	0.0055694580078125	0.0076751708984375	0.008697509765625	0.008331298828125	0.009765625	0.0084381103515625	0.0067901611328125	0.006622314453125	0.0089874267578125	0.0114593505859375	0.0107269287109375	0.0115203857421875	0.014312744140625	0.0151824951171875	0.0144195556640625	0.01312255859375	0.0138092041015625	0.012298583984375	0.008392333984375	0.0089874267578125	0.0077056884765625	0.0092926025390625	0.008056640625	0.0065155029296875	0.006561279296875	0.0054168701171875	0.0055084228515625	0.0047149658203125	0.0048980712890625	0.0030517578125	0.004669189453125	0.0052337646484375	0.0048370361328125	0.0045928955078125	0.0017852783203125	-0.0036468505859375	-0.004119873046875	-0.003265380859375	-0.0007171630859375	-0.0002593994140625	-0.00323486328125	-0.00262451171875	-0.000701904296875	0.0020599365234375	0.000885009765625	-0.0007476806640625	-0.0003814697265625	0.00054931640625	-0.0006103515625	-0.000274658203125	-0.003570556640625	-0.0041351318359375	-0.0010986328125	0.004302978515625	0.001251220703125	0.0020294189453125	0.0024566650390625	0.0	0.0010528564453125	0.002197265625	0.0013427734375	0.001007080078125	0.003662109375	0.0035552978515625	0.0034637451171875	0.0005950927734375	0.0006561279296875	0.0034942626953125	0.0059814453125	0.006561279296875	0.004852294921875	0.0059967041015625	0.0068359375	0.0069580078125	0.004791259765625	0.0048675537109375	0.0065765380859375	0.00665283203125	0.00604248046875	0.0059356689453125	0.0047454833984375	0.0014190673828125	-0.0001373291015625	0.0001068115234375	-0.002532958984375	0.0001373291015625	-0.00048828125	-0.0028076171875	-0.0039825439453125	-0.004425048828125	-0.004486083984375	-0.0034942626953125	-0.0060272216796875	-0.0071563720703125	-0.0083770751953125	-0.0048065185546875	-0.0047760009765625	-0.003021240234375	-0.0050811767578125	-0.0086822509765625	-0.0085296630859375	-0.007354736328125	-0.0071868896484375	-0.0037689208984375	-0.0045166015625	-0.003875732421875	-0.00238037109375	-0.0018768310546875	-0.0008544921875	-0.00244140625	-0.0028839111328125	-0.0048828125	-0.0035552978515625	-0.0024261474609375	-0.0008392333984375	-0.0022430419921875	-0.0010833740234375	-0.0028076171875	-0.0019683837890625	-0.0017242431640625	-0.0015411376953125	-0.0031890869140625	-0.0045318603515625	-0.003509521484375	-0.005584716796875	-0.003509521484375	-0.0048065185546875	-0.0039215087890625	-0.00518798828125	-0.006317138671875	-0.0056915283203125	-0.0087127685546875	-0.0078887939453125	-0.0089569091796875	-0.010589599609375	-0.0089569091796875	-0.0102996826171875	-0.0110931396484375	-0.009552001953125	-0.011444091796875	-0.0145416259765625	-0.012359619140625	-0.016143798828125	-0.01806640625	-0.0186920166015625	-0.0201568603515625	-0.019378662109375	-0.01873779296875	-0.0185699462890625	-0.021392822265625	-0.020355224609375	-0.0177154541015625	-0.0158843994140625	-0.0144805908203125	-0.014007568359375	-0.0142974853515625	-0.0137939453125	-0.012542724609375	-0.012603759765625	-0.0135650634765625	-0.015869140625	-0.0169830322265625	-0.0162811279296875	-0.0153350830078125	-0.014190673828125	-0.014678955078125	-0.0176239013671875	-0.0155181884765625	-0.0145416259765625	-0.013397216796875	-0.012542724609375	-0.011688232421875	-0.0100860595703125	-0.011566162109375	-0.0109710693359375	-0.01177978515625	-0.0115509033203125	-0.0109100341796875	-0.0098876953125	-0.0076141357421875	-0.009033203125	-0.0079345703125	-0.005462646484375	-0.0072174072265625	-0.0070343017578125	-0.007659912109375	-0.0073394775390625	-0.0070343017578125	-0.007110595703125	-0.007293701171875	-0.0043182373046875	-0.0045928955078125	-0.0027313232421875	-0.001251220703125	-0.0005340576171875	-0.000213623046875	-0.00048828125	-0.002227783203125	-0.003814697265625	-0.0037994384765625	-0.0022430419921875	-0.004638671875	-0.003448486328125	-0.00238037109375	-0.00433349609375	-0.0033111572265625	-0.0034332275390625	-0.0042572021484375	-0.0020904541015625	-0.0001220703125	0.00189208984375
